player_id,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,drop_percentage,dropped_passes,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,first_downs_receiving,first_downs_rushing,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_broken_tackles,receiving_touchdowns,receiving_yards,receiving_yards_after_catch,receiving_yards_after_catch_per_reception,receiving_yards_before_catch,receiving_yards_before_catch_per_reception,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_broken_tackle,receptions_per_game,rush_attempts,rush_attempts_per_broken_tackle,rush_attempts_per_game,rush_broken_tackles,rush_touchdowns,rush_yards,rush_yards_after_contact,rush_yards_after_contact_per_attempt,rush_yards_before_contact,rush_yards_before_contact_per_attempt,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception,year,id
IgbiNo00,,,,,73,2,2,,1999-11-27,,,,,,,,,,,,,,,,,,,,,0,0,2,5,,16.0,2.0,5-10,,,0,0,,0,68,4,,,,0,22,,,,,,Noah Igbinoghene,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,11,MIA,,,,,,,,,,198,,,,,,17.0,,,,5,0,2020,IgbiNo00 2020
IgbiNo00,,,,,73,2,2,,1999-11-27,,,,,,,,,,,,,,,,,,,,,0,0,2,5,,16.0,2.0,5-10,,,0,0,,0,68,4,,,,0,22,,,,,,Noah Igbinoghene,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,11,MIA,,,,,,,,,,198,,,,,,17.0,,,,5,0,2020,IgbiNo00 2020
JoneBe03,,,,,,0,1,,1997-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6-1,,,,,,,,,,,,,,,,,,,Benito Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1,MIA,,,,,,,,,,329,,,,,,,,,,,,2020,JoneBe03 2020
JoneBr06,,,,,,2,21,,1998-04-02,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,16.0,4.0,5-11,,,0,0,,,,,,,,0,,,,,,,Brandon Jones,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,41,MIA,,,,,,,,,,198,,,,,,,,,,0,0,2020,JoneBr06 2020
JoneBy00,,,,,,6,9,,1992-09-26,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,14.0,14.0,6-0,,,2,0,,,,,,,,15,,,,,,,Byron Jones,,,,4,,,,,,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,28,MIA,,,,,,,,,,205,,,,,,,,,,0.0,15,2020,JoneBy00 2020
JoneBy00,,,,,,6,9,,1992-09-26,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,14.0,14.0,6-0,,,2,0,,,,,,,,15,,,,,,,Byron Jones,,,,4,,,,,,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,28,MIA,,,,,,,,,,205,,,,,,,,,,0.0,15,2020,JoneBy00 2020
JoneBy00,,,,,,6,9,,1992-09-26,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,14.0,14.0,6-0,,,2,0,,,,,,,,15,,,,,,,Byron Jones,,,,4,,,,,,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,28,MIA,,,,,,,,,,205,,,,,,,,,,0.0,15,2020,JoneBy00 2020
LairPa00,,,,,,1,0,,1995-08-17,,83.3,,,,,,,,,,,,,,,,,,,1,0,0,0,,16.0,0.0,6-0,,,,,,,,,,,,,,,,,17,17,Patrick Laird,,,,,,,,,,,,,,,,,,0,68,,,,,4.3,6.8,10,,0.6,13,,0.8,,0,72,,,,,5.5,4.5,0,,,0.0,,2020,1,MIA,,,12,,,,23,,,205,140,,,,,,,,6.1,0,,2020,LairPa00 2020
LawsSh00,,,,,,5,15,,1994-06-17,,,,,,,,,,,,,,,,,,,,,0,1,1,36,,14.0,7.0,6-3,,,0,0,,,,,,,,0,,,,,,,Shaq Lawson,,,,1,,,,,,lolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,2020,17,MIA,,,,,,,,,,267,,,,,,,,,,36,0,2020,LawsSh00 2020
McCaBo01,,,,,,6,7,,1993-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,5-11,,,1,0,,,,,,,,19,,,,,,,Bobby McCain,,,,5,,,,,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,39,MIA,,,,,,,,,,192,,,,,,,,,,,19,2020,McCaBo01 2020
McCaBo01,,,,,,6,7,,1993-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,5-11,,,1,0,,,,,,,,19,,,,,,,Bobby McCain,,,,5,,,,,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,39,MIA,,,,,,,,,,192,,,,,,,,,,,19,2020,McCaBo01 2020
MunsCa00,,,,,,1,3,,1994-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-0,,,,,,,,,,,,,,,,,,,Calvin Munson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,6,MIA,,,,,,,,,,243,,,,,,,,,,,,2020,MunsCa00 2020
MunsCa00,,,,,,1,3,,1994-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-0,,,,,,,,,,,,,,,,,,,Calvin Munson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,6,MIA,,,,,,,,,,243,,,,,,,,,,,,2020,MunsCa00 2020
NeedNi00,,,,,,4,22,,1996-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,6.0,6-0,,,2,0,,,,,,,,1,,,,,,,Nik Needham,,,,7,,,,,,db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,36,MIA,,,,,,,,,,193,,,,,,,,,,,1,2020,NeedNi00 2020
OgbaEm00,,,,,,8,17,,1993-11-06,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,0.0,,16.0,12.0,6-4,,,0,0,,,,,,,,0,,,,,,,Emmanuel Ogbah,,,,5,,,,,,RDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,2020,25,MIA,,,,,,,,,,275,,,,,,,,,,0.0,0,2020,OgbaEm00 2020
OgbaEm00,,,,,,8,17,,1993-11-06,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,0.0,,16.0,12.0,6-4,,,0,0,,,,,,,,0,,,,,,,Emmanuel Ogbah,,,,5,,,,,,RDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,2020,25,MIA,,,,,,,,,,275,,,,,,,,,,0.0,0,2020,OgbaEm00 2020
ParkDe01,,,,,,7,,,1993-01-20,,61.2,,,,,,,,,,,,,,,,,,,1,,,,,14.0,11.0,6-3,,,,,,,,,,,,,,,,,31,,DeVante Parker,,,,,,,,,,WR,,,,,,,,4,793,,,,,56.6,12.6,63,,4.5,,,,,,,,,,,,,4,,,,,2020,,MIA,,,103,,,,63,,,216,793,,,,,,,,12.6,,,2020,ParkDe01 2020
WiltJo01,,,,,,1,10,,1994-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,5-10,,,0,0,,,,,,,,0,,,,,,,Jamal Perry,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,16,MIA,,,,,,,,,,180,,,,,,,,,,,0,2020,WiltJo01 2020
PerrMa00,,,,,109,1,,,1997-04-19,,69.2,,,,,,,,,,,,,,,,,,,1,0,1,0,,9.0,2.0,5-9,,,,,,,,,,,,,,,,12,25,6,Malcolm Perry,,,,,,,,,,,0,12,1,,,,,1,92,,,,,10.2,10.2,9,,1.0,3,,0.3,,0,5,,,,,1.7,0.6,1,,,0.0,,2020,,MIA,,,13,,,,12,,,186,97,,,,,,,12.0,8.1,0,,2020,PerrMa00 2020
PerrMa00,,,,,109,1,,,1997-04-19,,69.2,,,,,,,,,,,,,,,,,,,1,0,1,0,,9.0,2.0,5-9,,,,,,,,,,,,,,,,12,25,6,Malcolm Perry,,,,,,,,,,,0,12,1,,,,,1,92,,,,,10.2,10.2,9,,1.0,3,,0.3,,0,5,,,,,1.7,0.6,1,,,0.0,,2020,,MIA,,,13,,,,12,,,186,97,,,,,,,12.0,8.1,0,,2020,PerrMa00 2020
RobeEl00,,,,,13.0,6,28,,1994-04-22,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,13.0,11.0,6-0,,,,,,0.0,13.0,1.0,,,,,13.0,,,,,,Elandon Roberts,,,,,,,,,,LILB,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,1.5,,2020,33,MIA,,,0.0,,,,,,,238,,,,,,13.0,,,,0.0,,2020,RobeEl00 2020
RoweEr00,,,,,,6,25,,1992-10-03,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,16.0,14.0,6-1,,,2,0,,,,,,,,22,,,,,,,Eric Rowe,,,,11,,,,,,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,66,MIA,,,,,,,,,,205,,,,,,,,,,0.0,26,2020,RoweEr00 2020
SandJa00,,,,,,6,,,1995-11-16,,,,,,,,100.0,36,36,92.3,39,36,9,8,,,,14,12,,,,,,16.0,0.0,5-11,,,,,,,,,1.0,1.0,56,,,,,,,,Jason Sanders,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,0.0,,,,,0.0,,,,,,,,,,,,2020,,MIA,7,7,0,,,,,8,8,186,,,,,,,,,,,,2020,SandJa00 2020
ShahAd00,,,,,,1,,,1994-10-24,,54.5,,,,,,,,,,,,,,,,,,,0,,,,,16.0,5.0,6-6,,,,,,,,,,,,,,,,,43,,Adam Shaheen,,,,,,,,,,te,,,,,,,,3,150,,,,,9.4,12.5,12,,0.8,,,,,,,,,,,,,3,,,,,2020,,MIA,,,22,,,,12,,,257,150,,,,,,,,12.5,,,2020,ShahAd00 2020
SielZa00,,,,,,6,18,,1995-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,8.0,6-6,,,,,,,,,,,,,,,,,,,Zach Sieler,,,,,,,,,,lde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,2020,30,MIA,,,,,,,,,,290,,,,,,,,,,,,2020,SielZa00 2020
SmytDu00,,,,,213,2,,,1995-08-09,,89.7,,,,,,,,,,,,,,,,,,,0,,,,,15.0,13.0,6-6,,,,,,0,5,1,,,,,5,,,,19,,Durham Smythe,,,,,,,,,,TE,,,,,,,,2,208,,,,,13.9,8.0,26,,1.7,,,,,,,,,,,,,2,,,,,2020,,MIA,,,29,,,,26,,,260,208,,,,,5.0,,,8.0,,,2020,SmytDu00 2020
StroJa02,,,,,,1,2,,1996-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,6-4,,,,,,,,,,,,,,,,,,,Jason Strowbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1,MIA,,,,,,,,,,275,,,,,,,,,,,,2020,StroJa02 2020
TagoTu00,89.0,5.4,6.2,88.0,,5,,290,1998-03-02,,,186,99.0,,,52.5,,,,,,,,,,,2,,,1,0,1,0,2,10.0,9.0,6-0,1.7,109.0,,,5,,,,,,,,,35,,,,17,Tua Tagovailoa,82.0,5.41,93.0,,64.1,3.8,11,1814,6.3,QB,,,,,6-3-0,87.1,,,,,,,,,,,,,36,,3.6,,3,109,,,,,3.0,10.9,3,,99.0,0.0,,2020,,MIA,,,,20,,92.0,36,,,217,109,136,81.0,9.8,181.4,,,,3.0,0,,2020,TagoTu00 2020
VanGAn00,,,,,,7,19,,1995-07-01,,,,,,,,,,,,,,,,,,,,,0,3,1,78,,16.0,11.0,6-4,,,0.0,0.0,,,,,,,,0.0,,,,,,,Andrew Van Ginkel,,,,4.0,,,,,,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,2020,29,MIA,,,,,,,,,,242,,,,,,,,,,78,0.0,2020,VanGAn00 2020
VanNKy00,,,,,,8,23,,1991-03-26,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,28.0,,14.0,13.0,6-3,,,0.0,0.0,,,,,,,,0.0,,,,,,,Kyle Van Noy,,,,6.0,,,,,,ROLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,2020,46,MIA,,,,,,,,,,250,,,,,,,,,,28.0,0.0,2020,VanNKy00 2020
WilkCh00,,,,,,7,19,,1995-12-20,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,14.0,12.0,6-4,,,1,0,,,,,,,,8,,,,,,,Christian Wilkins,,,,5,,,,,,LDE,,,,,,,,,0,,,,,,,0,,,0.0,,,,,0.0,,,,,,,,,,1.5,,2020,28,MIA,,,0,,,,,,,315,,,,,,,,,,0,8,2020,WilkCh00 2020
WillPr01,,,,,,2,,,1997-03-27,,51.4,,,,,,,,,,,,,,,,,,,0,,,,,8.0,7.0,6-5,,,,,,,,,,,,,,,,,47,,Preston Williams,,,,,,,,,,WR,,,,,,,,4,288,,,,,36.0,16.0,18,,2.3,,,,,,,,,,,,,4,,,,,2020,,MIA,,,35,,,,18,,,218,288,,,,,,,,16.0,,,2020,WillPr01 2020
WillPr01,,,,,,2,,,1997-03-27,,51.4,,,,,,,,,,,,,,,,,,,0,,,,,8.0,7.0,6-5,,,,,,,,,,,,,,,,,47,,Preston Williams,,,,,,,,,,WR,,,,,,,,4,288,,,,,36.0,16.0,18,,2.3,,,,,,,,,,,,,4,,,,,2020,,MIA,,,35,,,,18,,,218,288,,,,,,,,16.0,,,2020,WillPr01 2020
AlleRi00,,,,,,4,7,,1991-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,5-9,,,2,0,,,,,,,,19,,,,,,,Ricardo Allen,,,,5,,,,,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,18,ATL,,,,,,,,,,186,,,,,,,,,,,29,2020,AlleRi00 2020
BailAl00,,,,,,3,7,,1989-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,6-3,,,,,,,,,,,,,,,,,,,Allen Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,2020,8,ATL,,,,,,,,,,288,,,,,,,,,,,,2020,BailAl00 2020
BlakCh00,,,,,,1,1,,1996-06-08,,72.2,,,,,,,,,,,,,,,,,,,0,,,,,16.0,0.0,6-1,,,,,,,,,,,,,,,,,25,,Christian Blake,,,,,,,,,,,,,,,,,,0,141,,,,,8.8,10.8,13,,0.8,,,,,,,,,,,,,0,,,0.0,,2020,2,ATL,,,18,,,,13,,,181,141,,,,,,,,10.8,,,2020,BlakCh00 2020
BrooTo01,,,,,,0,,,1994-12-06,,,,,,,,,,,,,,,,,,,,,0,,,,,1.0,0.0,5-9,,,,,,,,,,,,,,,,,,4,Tony Brooks-James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3.0,,0,4,,,,,1.3,4.0,0,,,,,2020,,ATL,,,,,,,3,,,179,4,,,,,,,,1.3,,,2020,BrooTo01 2020
CarpJa00,,,,,,6,,,1989-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,6-5,,,,,,,,,,,,,,,,,,,James Carpenter,,,,,,,,,,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,ATL,,,,,,,,,,321,,,,,,,,,,,,2020,CarpJa00 2020
CartJa02,,,,,,0,1,,1994-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6-1,,,,,,,,,,,,,,,,,,,Jamal Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,4,ATL,,,,,,,,,,215,,,,,,,,,,,,2020,CartJa02 2020
ComiJo00,,,,,,2,14,,1995-11-22,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,13.0,1.0,6-5,,,,,,,,,,,,,,,,,,,John Cominsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,14,ATL,,,,,,,,,,285,,,,,,,,,,0.0,,2020,ComiJo00 2020
DaviMa01,,,,,,1,6,,1998-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,6-3,,,0,0,,,,,,,,0,,,,,,,Marlon Davidson,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,2,ATL,,,,,,,,,,303,,,,,,,,,,,0,2020,DaviMa01 2020
DaviTy01,,,,,,6,21,,1992-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,6-2,,,,,,,,,,,,,,,,,,,Tyeler Davison,,,,,,,,,,RDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,2020,15,ATL,,,,,,,,,,309,,,,,,,,,,,,2020,DaviTy01 2020
DennDa00,,,,,,2,8,,1991-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,5-11,,,1,0,,,,,,,,0,,,,,,,Darqueze Dennard,,,,5,,,,,,cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,28,ATL,,,,,,,,,,205,,,,,,,,,,,0,2020,DennDa00 2020
DennDa00,,,,,,2,8,,1991-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,5-11,,,1,0,,,,,,,,0,,,,,,,Darqueze Dennard,,,,5,,,,,,cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,28,ATL,,,,,,,,,,205,,,,,,,,,,,0,2020,DennDa00 2020
FowlDa00,,,,,,6,11,,1994-08-03,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,14.0,13.0,6-3,,,0.0,0.0,,,,,,,,0.0,,,,,,,Dante Fowler,,,,1.0,,,,,,RDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2020,12,ATL,,,,,,,,,,255,,,,,,,,,,0.0,0.0,2020,FowlDa00 2020
FryxEl01,,,,,,0,,,1994-12-12,,,,,,,,50.0,2,1,100.0,1,1,,,,,,,,,,,,,1.0,0.0,6-0,,,,,,,,,,,23,,,,,,,,Elliott Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,ATL,,,,,,,,1,1,170,,,,,,,,,,,,2020,FryxEl01 2020
GageRu00,,29.5,29.5,,,7,,2.0,1996-01-22,,66.1,1.0,,,,100.0,,,,,,,,,,,,,,0,,,,,16.0,8.0,6-0,0.0,,,,0.0,,,,,,,,,39.0,,,35,11.0,Russell Gage,,19.5,,,50.0,50.0,1.0,39.0,19.5,wr,,,,,,135.4,,4,786,,,,,49.1,10.9,72,,4.5,2.0,,0.1,,0.0,9.0,,,,,4.5,0.6,4,,,,,2020,,ATL,,,109,0.0,,,74,,,184,795,0.0,,39.0,2.4,,,,10.7,,,2020,GageRu00 2020
GageRu00,,29.5,29.5,,,7,,2.0,1996-01-22,,66.1,1.0,,,,100.0,,,,,,,,,,,,,,0,,,,,16.0,8.0,6-0,0.0,,,,0.0,,,,,,,,,39.0,,,35,11.0,Russell Gage,,19.5,,,50.0,50.0,1.0,39.0,19.5,wr,,,,,,135.4,,4,786,,,,,49.1,10.9,72,,4.5,2.0,,0.1,,0.0,9.0,,,,,4.5,0.6,4,,,,,2020,,ATL,,,109,0.0,,,74,,,184,795,0.0,,39.0,2.4,,,,10.7,,,2020,GageRu00 2020
GrahJa01,,,,,38.0,0,2,,1995-10-10,,60.0,,,,,,,,,,,,,,,,,,,0,,,,,16.0,0.0,6-4,,,,,,0.0,13.0,1.0,,,,,13.0,,,,11,,Jaeden Graham,,,,,,,,,,,,,,,,,,0,25,,,,,1.6,8.3,3,,0.2,,,,,,,,,,,,,0,,,0.0,,2020,1,ATL,,,5,,,,3,,,250,25,,,,,13.0,,,8.3,,,2020,GrahJa01 2020
GreeT.00,,,,,,0,,,1995-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6-3,,,,,,,,,,,,,,,,,,,T.J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,ATL,,,,,,,,,,215,,,,,,,,,,,,2020,GreeT.00 2020
GurlTo01,,,,,,6,,,1994-08-03,,71.4,,,,,,,,,,,,,,,,,,,2,0,2,0,,15.0,15.0,6-1,,,,,,,,,,,,,,,,,26,35,Todd Gurley,,,,,,,,,,RB,,,,,,,,0,164,,,,,10.9,6.6,25,,1.7,195,,13.0,,9,678,,,,,3.5,45.2,9,,,0.0,,2020,,ATL,,,35,,,,220,,,224,842,,,,,,,,3.8,0,,2020,GurlTo01 2020
HallTy01,,,,,,0,2,,1998-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,5-10,,,,,,,,,,,,,,,,,,,Tyler Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,4,ATL,,,,,,,,,,190,,,,,,,,,,,,2020,HallTy01 2020
HarrCh03,,,,,,2,10,,1995-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,6-3,,,0.0,0.0,,,,,,,,0.0,,,,,,,Charles Harris,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2020,8,ATL,,,,,,,,,,252,,,,,,,,,,,0.0,2020,HarrCh03 2020
HarrJo02,,,,,,1,1.0,,1989-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-1,,,,,,,,,,,,,,,,,,,Josh Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,0.0,ATL,,,,,,,,,,224,,,,,,,,,,,,2020,HarrJo02 2020
HawkJa00,,,,,,1,5,,1997-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,6-1,,,,,,,,,,,,,,,,,,,Jaylinn Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,2020,8,ATL,,,,,,,,,,208,,,,,,,,,,,,2020,HawkJa00 2020
HawkJa00,,,,,,1,5,,1997-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,6-1,,,,,,,,,,,,,,,,,,,Jaylinn Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,2020,8,ATL,,,,,,,,,,208,,,,,,,,,,,,2020,HawkJa00 2020
HillBr02,,,,,,5,1.0,,1995-11-09,,83.3,,,,,,,,,,,,,,,,,,,2,0.0,1.0,0.0,,16.0,1.0,6-1,,,,,,,,,,,,,,,,,26.0,62,Brian Hill,,,,,,,,,,,,,,,,,,0.0,199.0,,,,,12.4,8.0,25.0,,1.6,100,,6.3,,1,465,,,,,4.7,29.1,1,,,0.0,,2020,3.0,ATL,,,30.0,,,,125,,,219,664,,,,,,,,5.3,0.0,,2020,HillBr02 2020
HofrSt00,,,,,,1,,,1996-12-05,0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,5-10,,,,,,,,,,,,,,,57,,,,Sterling Hofrichter,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,ATL,,,,,2381,,,,,196,,,,,,,42.5,,,,,2020,HofrSt00 2020
HursHa00,,,,,,5,,,1993-08-24,,63.6,,,,,,,,,,,,,,,,,,,0,,,,,16.0,9.0,6-4,,,,,,,,,,,,,,,,,42,,Hayden Hurst,,,,,,,,,,te,,,,,,,,6,571,,,,,35.7,10.2,56,,3.5,,,,,,,,,,,,,6,,,,,2020,,ATL,,,88,,,,56,,,245,571,,,,,,,,10.2,,,2020,HursHa00 2020
JarrGr00,,,,,,10,25,,1993-04-28,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,3.0,,16.0,16.0,6-0,,,,,,,,,,,,,,,,,,,Grady Jarrett,,,,,,,,,,LDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,2020,27,ATL,,,,,,,,,,305,,,,,,,,,,3.0,,2020,JarrGr00 2020
JoneDe01,,,,,,9,33,,1994-11-04,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,16.0,16.0,6-1,,,2,1,,,,,,,,67,,,,,,,Deion Jones,,,,6,,,,,,LLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,2020,73,ATL,,,,,,,,,,227,,,,,,,,,,0.0,84,2020,JoneDe01 2020
JoneJu02,,,,,,6,,,1989-02-08,,75.0,,,,,,,,,,,,,,,,,,,0,,,,,9.0,9.0,6-3,,,,,,,,,,,,,,,,,44,,Julio Jones,,,,,,,,,,WR,,,,,,,,3,771,,,,,85.7,15.1,51,,5.7,,,,,,,,,,,,,3,,,,,2020,,ATL,,,68,,,,51,,,220,771,,,,,,,,15.1,,,2020,JoneJu02 2020
KazeDa00,,,,,,1,3,,1993-06-05,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,4.0,4.0,5-11,,,,,,,,,,,,,,,,,,,Damontae Kazee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,17,ATL,,,,,,,,,,190,,,,,,,,,,0,,2020,KazeDa00 2020
